src_app,target_app,src_event_index,target_label,src_class,target_class,src_type,target_type,target_event_index,src_text,src_id,src_content_desc,src_hint,src_parent_text,src_sibling_text,src_activity,target_text,target_id,target_content_desc,target_hint,target_parent_text,target_sibling_text,target_activity,fast
Expense2,Expense2-Expense3,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,,expense value,,,,,expense activity,,,open navigation drawer,,,,main activity,1.1816610395908356
Expense2,Expense2-Expense3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,expense value,,,,,expense activity,today budget,view,,,,,main activity,1.335790365934372
Expense2,Expense2-Expense3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,expense value,,,,,expense activity,,current money,,,,today budget,main activity,1.335790365934372
Expense2,Expense2-Expense3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,expense value,,,,,expense activity,,daily amount,,,,daily amount,main activity,1.3867395222187042
Expense2,Expense2-Expense3,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,,expense value,,,,,expense activity,,image button,,,,,main activity,1.1816610395908356
Expense2,Expense2-Expense3,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,,expense value,,,,,expense activity,,,navigate,,,,input activity,1.1200975999236107
Expense2,Expense2-Expense3,1.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,,expense value,,,,,expense activity,note optional,input note,,,,amount,input activity,1.3867395222187042
Expense2,Expense2-Expense3,1.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1.0,,expense value,,,,,expense activity,do,do,,,,note optional,input activity,1.1613696366548538
Expense2,Expense2-Expense3,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,,expense value,,,,,expense activity,test ad,,,,,,input activity,1.1200975999236107
Expense2,Expense2-Expense3,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,2.0,,expense value,,,,,expense activity,,,detail fid dcom tech news,,,,input activity,1.2026060372591019
Expense2,Expense2-Expense3,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,2.0,,expense value,,,,,expense activity,,,tech news,,,,input activity,1.1226222217082977
Expense2,Expense2-Expense3,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,2.0,,expense value,,,,,expense activity,,,follow late tech news,,,,input activity,1.1226222217082977
Expense2,Expense2-Expense3,1.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,2.0,,expense value,,,,,expense activity,,,new application specially design forthose interested technology news,,,,input activity,1.1571085453033447
Expense2,Expense2-Expense3,1.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,3.0,,expense value,,,,,expense activity,do,do,,,,,input activity,1.1200975999236107
Expense2,Expense2-Expense3,2.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,add description,expense description,,,,,expense activity,note optional,input note,,,,amount,input activity,2.147643655538559
Expense2,Expense2-Expense3,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,add description,expense description,,,,,expense activity,,image button,,,,,main activity,1.2133982628583908
Expense2,Expense2-Expense3,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,add description,expense description,,,,,expense activity,,,open navigation drawer,,,,main activity,1.4131598845124245
Expense2,Expense2-Expense3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,add description,expense description,,,,,expense activity,today budget,view,,,,,main activity,1.6839061975479126
Expense2,Expense2-Expense3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,add description,expense description,,,,,expense activity,,current money,,,,today budget,main activity,1.6839061975479126
Expense2,Expense2-Expense3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,add description,expense description,,,,,expense activity,,daily amount,,,,daily amount,main activity,1.6907539367675781
Expense2,Expense2-Expense3,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,add description,expense description,,,,,expense activity,,image button,,,,,main activity,1.2133982628583908
Expense2,Expense2-Expense3,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,add description,expense description,,,,,expense activity,amount,input amount,,,,,input activity,1.6375074088573456
Expense2,Expense2-Expense3,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,add description,expense description,,,,,expense activity,,,navigate,,,,input activity,1.419101282954216
Expense2,Expense2-Expense3,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1.0,add description,expense description,,,,,expense activity,do,do,,,,note optional,input activity,1.8810017332434654
Expense2,Expense2-Expense3,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,add description,expense description,,,,,expense activity,test ad,,,,,,input activity,1.4985049962997437
Expense2,Expense2-Expense3,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,2.0,add description,expense description,,,,,expense activity,,,detail fid dcom tech news,,,,input activity,1.8136282861232758
Expense2,Expense2-Expense3,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,2.0,add description,expense description,,,,,expense activity,,,tech news,,,,input activity,1.491177961230278
Expense2,Expense2-Expense3,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,2.0,add description,expense description,,,,,expense activity,,,follow late tech news,,,,input activity,1.507689893245697
Expense2,Expense2-Expense3,2.0,wrong,android.widget.EditText,android.view.View,fillable,clickable,2.0,add description,expense description,,,,,expense activity,,,new application specially design forthose interested technology news,,,,input activity,1.7197923064231873
Expense2,Expense2-Expense3,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,3.0,add description,expense description,,,,,expense activity,do,do,,,,,input activity,1.4373121857643127
Expense2,Expense2-Expense3,3.0,correct,android.widget.Button,android.widget.Button,clickable,clickable,3.0,,date picker,,,,,expense activity,do,do,,,,,input activity,1.1200975999236107
Expense2,Expense2-Expense3,3.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,0.0,,date picker,,,,,expense activity,,image button,,,,,main activity,1.1816610395908356
Expense2,Expense2-Expense3,3.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,0.0,,date picker,,,,,expense activity,,,open navigation drawer,,,,main activity,1.1816610395908356
Expense2,Expense2-Expense3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,,date picker,,,,,expense activity,today budget,view,,,,,main activity,1.335790365934372
Expense2,Expense2-Expense3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,,date picker,,,,,expense activity,,current money,,,,today budget,main activity,1.335790365934372
Expense2,Expense2-Expense3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,,date picker,,,,,expense activity,daily amount,view,,,,,main activity,1.3867395222187042
Expense2,Expense2-Expense3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,,date picker,,,,,expense activity,,daily amount,,,,daily amount,main activity,1.3867395222187042
Expense2,Expense2-Expense3,3.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,0.0,,date picker,,,,,expense activity,,image button,,,,,main activity,1.1816610395908356
Expense2,Expense2-Expense3,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1.0,,date picker,,,,,expense activity,amount,input amount,,,,,input activity,1.3867395222187042
Expense2,Expense2-Expense3,3.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,1.0,,date picker,,,,,expense activity,,,navigate,,,,input activity,1.1200975999236107
Expense2,Expense2-Expense3,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1.0,,date picker,,,,,expense activity,note optional,input note,,,,amount,input activity,1.3867395222187042
Expense2,Expense2-Expense3,3.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,1.0,,date picker,,,,,expense activity,do,do,,,,note optional,input activity,1.1613696366548538
Expense2,Expense2-Expense3,3.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,2.0,,date picker,,,,,expense activity,test ad,,,,,,input activity,1.1200975999236107
Expense2,Expense2-Expense3,3.0,wrong,android.widget.Button,android.view.View,clickable,clickable,2.0,,date picker,,,,,expense activity,,,detail fid dcom tech news,,,,input activity,1.2026060372591019
Expense2,Expense2-Expense3,3.0,wrong,android.widget.Button,android.view.View,clickable,clickable,2.0,,date picker,,,,,expense activity,,,tech news,,,,input activity,1.1226222217082977
Expense2,Expense2-Expense3,3.0,wrong,android.widget.Button,android.view.View,clickable,clickable,2.0,,date picker,,,,,expense activity,,,follow late tech news,,,,input activity,1.1226222217082977
Expense2,Expense2-Expense3,3.0,wrong,android.widget.Button,android.view.View,clickable,clickable,2.0,,date picker,,,,,expense activity,,,new application specially design forthose interested technology news,,,,input activity,1.1571085453033447
Expense2,Expense2-Expense3,3.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,3.0,,date picker,,,,,expense activity,,input note,,,,amount,input activity,1.3867395222187042
Expense4,Expense4-Expense2,0.0,correct,android.widget.Button,android.widget.ImageButton,clickable,clickable,0.0,add income,btn add income,,,,,activity record main,,fab,,,,,main activity,2.0
Expense4,Expense4-Expense2,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,add income,btn add income,,,,,activity record main,expense,,,,,,main activity,2.4157009422779083
Expense4,Expense4-Expense2,0.0,wrong,android.widget.Button,android.widget.ImageView,clickable,clickable,0.0,add income,btn add income,,,,,activity record main,,,option,,,,main activity,2.3347098231315613
Expense4,Expense4-Expense2,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,0.0,add income,btn add income,,,,,activity record main,total month expense,total month description,,,,,main activity,2.7764884531497955
Expense4,Expense4-Expense2,0.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,0.0,add income,btn add income,,,,,activity record main,,total month,,,,,main activity,2.0
Expense4,Expense4-Expense2,0.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1.0,add income,btn add income,,,,,activity record main,,expense value,,,,,expense activity,1.4157009422779083
Expense4,Expense4-Expense2,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,label,1.0,add income,btn add income,,,,,activity record main,expense,,,,,,expense activity,1.6327915489673615
Expense4,Expense4-Expense2,0.0,wrong,android.widget.Button,android.widget.ImageButton,clickable,clickable,1.0,add income,btn add income,,,,,activity record main,,,navigate,,,,expense activity,1.638845518231392
Expense4,Expense4-Expense2,0.0,wrong,android.widget.Button,android.widget.ImageView,clickable,label,1.0,add income,btn add income,,,,,activity record main,,,money,,,,expense activity,1.5698603689670563
Expense4,Expense4-Expense2,0.0,wrong,android.widget.Button,android.widget.ImageView,clickable,label,1.0,add income,btn add income,,,,,activity record main,,,description,,,,expense activity,1.6290992051362991
Expense4,Expense4-Expense2,0.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,1.0,add income,btn add income,,,,,activity record main,add description,expense description,,,,,expense activity,2.629099205136299
Expense4,Expense4-Expense2,0.0,wrong,android.widget.Button,android.widget.ImageView,clickable,label,1.0,add income,btn add income,,,,,activity record main,,,date,,,,expense activity,1.735660582780838
Expense4,Expense4-Expense2,0.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,1.0,add income,btn add income,,,,,activity record main,,date picker,,,,,expense activity,1.4157009422779083
Expense4,Expense4-Expense2,0.0,wrong,android.widget.Button,android.widget.TextView,clickable,clickable,1.0,add income,btn add income,,,,,activity record main,food,,,,,,expense activity,1.5608441978693008
Expense4,Expense4-Expense2,0.0,wrong,android.widget.Button,android.widget.Button,clickable,clickable,1.0,add income,btn add income,,,,,activity record main,save,save expense,,,,,expense activity,1.7844555974006653
Expense4,Expense4-Expense2,0.0,wrong,android.widget.Button,android.widget.EditText,clickable,fillable,3.0,add income,btn add income,,,,,activity record main,gra,expense description,,,,,expense activity,1.4794952422380447
Expense4,Expense4-Expense2,2.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,,et price,,,price,,activity record add,,expense value,,,,,expense activity,1.3314702212810516
Expense4,Expense4-Expense2,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,,et price,,,price,,activity record add,,fab,,,,,main activity,1.1689181625843048
Expense4,Expense4-Expense2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,et price,,,price,,activity record add,expense,,,,,,main activity,1.5003883838653564
Expense4,Expense4-Expense2,2.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,,et price,,,price,,activity record add,,,option,,,,main activity,1.4396429806947708
Expense4,Expense4-Expense2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,et price,,,price,,activity record add,total month expense,total month description,,,,,main activity,1.720078393816948
Expense4,Expense4-Expense2,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,,et price,,,price,,activity record add,,total month,,,,,main activity,1.1689181625843048
Expense4,Expense4-Expense2,2.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,,et price,,,price,,activity record add,expense,,,,,,expense activity,1.5485608279705048
Expense4,Expense4-Expense2,2.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,,et price,,,price,,activity record add,,,navigate,,,,expense activity,1.5546147972345352
Expense4,Expense4-Expense2,2.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,label,1.0,,et price,,,price,,activity record add,,,money,,,,expense activity,1.4856296479701996
Expense4,Expense4-Expense2,2.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,label,1.0,,et price,,,price,,activity record add,,,description,,,,expense activity,1.5101725310087204
Expense4,Expense4-Expense2,2.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,,et price,,,price,,activity record add,add description,expense description,,,,,expense activity,2.470879226922989
Expense4,Expense4-Expense2,2.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,label,1.0,,et price,,,price,,activity record add,,,date,,,,expense activity,1.6514298617839813
Expense4,Expense4-Expense2,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1.0,,et price,,,price,,activity record add,,date picker,,,,,expense activity,1.3314702212810516
Expense4,Expense4-Expense2,2.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1.0,,et price,,,price,,activity record add,save,save expense,,,,,expense activity,1.7002248764038086
Expense4,Expense4-Expense2,4.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,,et title,,,title,,activity record add,add description,expense description,,,,,expense activity,2.543245777487755
Expense4,Expense4-Expense2,4.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,,et title,,,title,,activity record add,,fab,,,,,main activity,1.2266928404569626
Expense4,Expense4-Expense2,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,et title,,,title,,activity record add,expense,,,,,,main activity,1.4437834471464157
Expense4,Expense4-Expense2,4.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,,et title,,,title,,activity record add,,,option,,,,main activity,1.5614026635885239
Expense4,Expense4-Expense2,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,et title,,,title,,activity record add,total month expense,total month description,,,,,main activity,1.6634734570980072
Expense4,Expense4-Expense2,4.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,,et title,,,title,,activity record add,,total month,,,,,main activity,1.2266928404569626
Expense4,Expense4-Expense2,4.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,,et title,,,title,,activity record add,,expense value,,,,,expense activity,1.2170906066894531
Expense4,Expense4-Expense2,4.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,,et title,,,title,,activity record add,expense,,,,,,expense activity,1.363724634051323
Expense4,Expense4-Expense2,4.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,,et title,,,title,,activity record add,,,navigate,,,,expense activity,1.3697786033153534
Expense4,Expense4-Expense2,4.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,label,1.0,,et title,,,title,,activity record add,,,money,,,,expense activity,1.3123486414551735
Expense4,Expense4-Expense2,4.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,label,1.0,,et title,,,title,,activity record add,,,description,,,,expense activity,1.6137023568153381
Expense4,Expense4-Expense2,4.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,label,1.0,,et title,,,title,,activity record add,,,date,,,,expense activity,1.5370502471923828
Expense4,Expense4-Expense2,4.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1.0,,et title,,,title,,activity record add,,date picker,,,,,expense activity,1.2170906066894531
Expense4,Expense4-Expense2,4.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,1.0,,et title,,,title,,activity record add,save,save expense,,,,,expense activity,1.5153886824846268
Expense4,Expense4-Expense2,6.0,correct,android.widget.TextView,android.widget.Button,clickable,clickable,3.0,,action do,add,,,,activity record add,save,save expense,,,,,expense activity,1.58584526181221
Expense4,Expense4-Expense2,6.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0.0,,action do,add,,,,activity record add,,fab,,,,,main activity,1.1689181625843048
Expense4,Expense4-Expense2,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,,action do,add,,,,activity record add,expense,,,,,,main activity,1.386008769273758
Expense4,Expense4-Expense2,6.0,wrong,android.widget.TextView,android.widget.ImageView,clickable,clickable,0.0,,action do,add,,,,activity record add,,,option,,,,main activity,1.503627985715866
Expense4,Expense4-Expense2,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,,action do,add,,,,activity record add,total month expense,total month description,,,,,main activity,1.6056987792253494
Expense4,Expense4-Expense2,6.0,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,0.0,,action do,add,,,,activity record add,,total month,,,,,main activity,1.1689181625843048
Expense4,Expense4-Expense2,6.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1.0,,action do,add,,,,activity record add,,expense value,,,,,expense activity,1.2170906066894531
Expense4,Expense4-Expense2,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,1.0,,action do,add,,,,activity record add,expense,,,,,,expense activity,1.4341812133789062
Expense4,Expense4-Expense2,6.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,1.0,,action do,add,,,,activity record add,,,navigate,,,,expense activity,1.4402351826429367
Expense4,Expense4-Expense2,6.0,wrong,android.widget.TextView,android.widget.ImageView,clickable,label,1.0,,action do,add,,,,activity record add,,,money,,,,expense activity,1.371250033378601
Expense4,Expense4-Expense2,6.0,wrong,android.widget.TextView,android.widget.ImageView,clickable,label,1.0,,action do,add,,,,activity record add,,,description,,,,expense activity,1.3957929164171219
Expense4,Expense4-Expense2,6.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1.0,,action do,add,,,,activity record add,add description,expense description,,,,,expense activity,2.3564996123313904
Expense4,Expense4-Expense2,6.0,wrong,android.widget.TextView,android.widget.ImageView,clickable,label,1.0,,action do,add,,,,activity record add,,,date,,,,expense activity,1.5370502471923828
Expense4,Expense4-Expense2,6.0,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,1.0,,action do,add,,,,activity record add,,date picker,,,,,expense activity,1.2170906066894531
Expense4,Expense4-Expense2,6.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,1.0,,action do,add,,,,activity record add,food,,,,,,expense activity,1.316049762070179
Expense4,Expense4-Expense2,6.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,3.0,,action do,add,,,,activity record add,gra,expense description,,,,,expense activity,1.2808849066495895
Expense2,Expense2-Expense4,0.0,correct,android.widget.ImageButton,android.widget.Button,clickable,clickable,0.0,,fab,,,,,main activity,add expense,btn add expense,,,,,activity record main,2.0
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0.0,,fab,,,,,main activity,record,drawer layout,,,,,activity record main,2.0
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,fab,,,,,main activity,week,,,,,,activity record main,2.0
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,0.0,,fab,,,,,main activity,,drawer layout,open navigation drawer,,,,activity record main,2.0
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,fab,,,,,main activity,short summary,list view,,,,,activity record main,2.0
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,fab,,,,,main activity,oct,tv period,,,,short summary,activity record main,2.0
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,fab,,,,,main activity,total income,list view,,,,oct,activity record main,2.0
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,fab,,,,,main activity,non,tv total income,,,,total income,activity record main,2.0
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,fab,,,,,main activity,total expense,list view,,,,non,activity record main,2.0
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,fab,,,,,main activity,non,tv total expense,,,,total expense,activity record main,2.0
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,fab,,,,,main activity,non,tv total,,,,non,activity record main,2.0
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,0.0,,fab,,,,,main activity,add income,btn add income,,,,,activity record main,2.0
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1.0,,fab,,,,,main activity,,et price,,,price,,activity record add,1.1689181625843048
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1.0,,fab,,,,,main activity,add expense,,,,,,activity record add,1.1816610395908356
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,1.0,,fab,,,,,main activity,,action do,add,,,,activity record add,1.1689181625843048
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1.0,,fab,,,,,main activity,,,navigate,,,,activity record add,1.1689181625843048
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1.0,,fab,,,,,main activity,date,,,,,,activity record add,1.1689181625843048
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1.0,,fab,,,,,main activity,time,,,,,,activity record add,1.1689181625843048
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1.0,,fab,,,,,main activity,account,,,,,,activity record add,1.181456297636032
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,1.0,,fab,,,,,main activity,,tv date,,,,,activity record add,1.1689181625843048
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,1.0,,fab,,,,,main activity,,tv time,,,,,activity record add,1.1689181625843048
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,1.0,,fab,,,,,main activity,default,,,,,,activity record add,1.1689181625843048
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1.0,,fab,,,,,main activity,,et title,,,title,,activity record add,1.2266928404569626
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1.0,,fab,,,,,main activity,,et category,,,category,,activity record add,1.2369895428419113
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2.0,,fab,,,,,main activity,,et price,,,price,,activity record add,1.1689181625843048
Expense2,Expense2-Expense4,0.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,3.0,,fab,,,,,main activity,restaurant,et title,,,title,,activity record add,1.2266928404569626
